ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,01/03/2025,01/04/2025 06:29:16,03:00,03:15,0.564,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,03:15,03:30,0.536,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,03:30,03:45,0.541,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,03:45,04:00,0.574,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,04:00,04:15,0.551,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,04:15,04:30,0.521,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,04:30,04:45,0.553,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,04:45,05:00,0.562,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,05:00,05:15,0.541,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,05:15,05:30,0.539,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,05:30,05:45,0.545,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,05:45,06:00,0.548,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,06:00,06:15,0.551,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,06:15,06:30,0.592,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,06:30,06:45,0.580,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,06:45,07:00,0.578,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,07:00,07:15,0.792,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,07:15,07:30,0.833,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,07:30,07:45,0.644,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,07:45,08:00,0.620,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,08:00,08:15,0.620,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,08:15,08:30,0.601,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,08:30,08:45,0.607,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,08:45,09:00,0.604,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,09:00,09:15,0.588,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,09:15,09:30,0.587,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,09:30,09:45,0.630,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,09:45,10:00,0.701,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,10:00,10:15,0.660,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,10:15,10:30,0.934,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,10:30,10:45,1.063,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,10:45,11:00,1.039,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,11:00,11:15,1.057,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,11:15,11:30,0.974,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,11:30,11:45,0.980,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,11:45,12:00,1.016,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,12:00,12:15,0.984,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,12:15,12:30,0.984,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,12:30,12:45,1.003,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,12:45,13:00,0.988,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,13:00,13:15,0.703,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,13:15,13:30,0.677,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,13:30,13:45,0.533,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,13:45,14:00,0.596,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,14:00,14:15,0.479,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,14:15,14:30,0.469,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,14:30,14:45,0.484,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,14:45,15:00,0.482,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,15:00,15:15,0.478,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,15:15,15:30,0.484,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,15:30,15:45,0.462,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,15:45,16:00,0.469,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,16:00,16:15,0.481,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,16:15,16:30,0.493,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,16:30,16:45,0.475,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,16:45,17:00,0.472,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,17:00,17:15,0.505,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,17:15,17:30,0.494,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,17:30,17:45,0.498,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,17:45,18:00,0.488,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,18:00,18:15,0.464,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,18:15,18:30,0.712,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,18:30,18:45,0.646,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,18:45,19:00,0.517,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,19:00,19:15,0.511,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,19:15,19:30,0.486,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,19:30,19:45,0.600,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,19:45,20:00,0.510,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,20:00,20:15,0.487,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,20:15,20:30,0.492,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,20:30,20:45,0.475,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,20:45,21:00,0.649,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,21:00,21:15,0.510,A,Consumption
